resultat_id,eleve_id,matiere,trimestre,moyenne
829,70,Mathématiques,T2,11.67
830,70,EDHC,T1,9.45
831,70,Français,T2,7.21
832,70,Histoire-Géographie,T1,12.09
833,70,SVT,T3,7.21
834,70,Physique-Chimie,T1,17.79
835,70,Arts Plastiques,T1,8.4
836,70,Musique,T2,7.76
837,70,EPS,T3,8.56
838,70,Espagnol,T2,13.33
839,70,Anglais,T1,17.99
840,70,TICE,T2,15.17
841,71,Mathématiques,T2,15.52
842,71,EDHC,T3,7.2
843,71,Français,T1,6.94
844,71,Histoire-Géographie,T1,11.01
845,71,SVT,T3,8.56
846,71,Physique-Chimie,T2,10.81
847,71,Arts Plastiques,T3,11.5
848,71,Musique,T2,16.25
849,71,EPS,T3,16.7
850,71,Espagnol,T3,15.44
851,71,Anglais,T1,17.48
852,71,TICE,T3,16.61
853,72,Mathématiques,T2,12.45
854,72,EDHC,T2,8.7
855,72,Français,T3,14.04
856,72,Histoire-Géographie,T1,12.33
857,72,SVT,T3,10.07
858,72,Physique-Chimie,T2,15.6
859,72,Arts Plastiques,T3,7.41
860,72,Musique,T1,8.61
861,72,EPS,T2,17.18
862,72,Espagnol,T1,12.24
863,72,Anglais,T3,7.68
864,72,TICE,T1,14.76
865,73,Mathématiques,T1,13.02
866,73,EDHC,T3,11.11
867,73,Français,T3,16.58
868,73,Histoire-Géographie,T1,8.06
869,73,SVT,T3,11.22
870,73,Physique-Chimie,T1,16.89
871,73,Arts Plastiques,T1,12.56
872,73,Musique,T2,9.55
873,73,EPS,T2,16.4
874,73,Espagnol,T3,11.86
875,73,Anglais,T2,6.86
876,73,TICE,T3,10.07
877,74,Mathématiques,T3,15.01
878,74,EDHC,T2,15.4
879,74,Français,T3,12.74
880,74,Histoire-Géographie,T2,8.01
881,74,SVT,T2,11.84
882,74,Physique-Chimie,T3,7.28
883,74,Arts Plastiques,T2,16.46
884,74,Musique,T3,16.65
885,74,EPS,T2,10.06
886,74,Espagnol,T3,9.26
887,74,Anglais,T3,7.76
888,74,TICE,T1,16.37
889,75,Mathématiques,T1,16.79
890,75,EDHC,T2,15.76
891,75,Français,T2,9.91
892,75,Histoire-Géographie,T1,17.95
893,75,SVT,T2,15.18
894,75,Physique-Chimie,T2,12.0
895,75,Arts Plastiques,T3,13.36
896,75,Musique,T2,17.3
897,75,EPS,T1,16.45
898,75,Espagnol,T2,14.54
899,75,Anglais,T1,17.27
900,75,TICE,T3,13.36
901,76,Mathématiques,T2,11.29
902,76,EDHC,T3,13.58
903,76,Français,T1,11.43
904,76,Histoire-Géographie,T3,12.4
905,76,SVT,T2,6.89
906,76,Physique-Chimie,T2,10.4
907,76,Arts Plastiques,T1,6.68
908,76,Musique,T2,12.36
909,76,EPS,T2,9.39
910,76,Espagnol,T3,15.56
911,76,Anglais,T1,15.07
912,76,TICE,T3,7.33
913,77,Mathématiques,T3,12.33
914,77,EDHC,T1,16.61
915,77,Français,T3,13.24
916,77,Histoire-Géographie,T2,16.19
917,77,SVT,T1,9.74
918,77,Physique-Chimie,T1,11.05
919,77,Arts Plastiques,T2,7.44
920,77,Musique,T1,16.72
921,77,EPS,T2,17.98
922,77,Espagnol,T1,6.33
923,77,Anglais,T1,8.39
924,77,TICE,T2,7.64
925,78,Mathématiques,T3,11.11
926,78,EDHC,T3,17.65
927,78,Français,T3,8.85
928,78,Histoire-Géographie,T1,7.36
929,78,SVT,T1,15.78
930,78,Physique-Chimie,T1,17.79
931,78,Arts Plastiques,T2,7.93
932,78,Musique,T1,6.42
933,78,EPS,T3,9.52
934,78,Espagnol,T3,8.2
935,78,Anglais,T3,7.12
936,78,TICE,T2,10.13
937,79,Mathématiques,T2,10.27
938,79,EDHC,T2,6.07
939,79,Français,T3,9.73
940,79,Histoire-Géographie,T3,16.9
941,79,SVT,T3,15.99
942,79,Physique-Chimie,T2,7.32
943,79,Arts Plastiques,T1,17.28
944,79,Musique,T2,16.41
945,79,EPS,T1,11.79
946,79,Espagnol,T1,17.69
947,79,Anglais,T2,15.48
948,79,TICE,T2,8.33
949,80,Mathématiques,T2,14.27
950,80,EDHC,T3,17.59
951,80,Français,T2,17.94
952,80,Histoire-Géographie,T1,12.79
953,80,SVT,T1,16.16
954,80,Physique-Chimie,T2,8.17
955,80,Arts Plastiques,T1,9.86
956,80,Musique,T2,16.16
957,80,EPS,T2,10.97
958,80,Espagnol,T1,12.99
959,80,Anglais,T2,14.96
960,80,TICE,T3,14.1
961,81,Mathématiques,T2,8.91
962,81,EDHC,T3,6.48
963,81,Français,T2,8.23
964,81,Histoire-Géographie,T1,14.16
965,81,SVT,T1,10.32
966,81,Physique-Chimie,T2,9.59
967,81,Arts Plastiques,T1,6.51
968,81,Musique,T1,15.03
969,81,EPS,T1,11.33
970,81,Espagnol,T3,15.93
971,81,Anglais,T3,12.52
972,81,TICE,T1,17.44
973,82,Mathématiques,T1,16.94
974,82,EDHC,T1,8.12
975,82,Français,T2,7.8
976,82,Histoire-Géographie,T2,7.81
977,82,SVT,T1,10.89
978,82,Physique-Chimie,T3,9.95
979,82,Arts Plastiques,T2,6.51
980,82,Musique,T3,10.62
981,82,EPS,T3,15.85
982,82,Espagnol,T1,11.01
983,82,Anglais,T2,9.46
984,82,TICE,T1,10.34
985,83,Mathématiques,T2,15.28
986,83,EDHC,T2,12.73
987,83,Français,T1,9.22
988,83,Histoire-Géographie,T1,16.59
989,83,SVT,T2,12.53
990,83,Physique-Chimie,T1,13.5
991,83,Arts Plastiques,T2,9.25
992,83,Musique,T3,16.07
993,83,EPS,T3,9.28
994,83,Espagnol,T3,16.28
995,83,Anglais,T2,14.42
996,83,TICE,T1,6.05
997,84,Mathématiques,T3,7.19
998,84,EDHC,T2,13.16
999,84,Français,T3,8.31
1000,84,Histoire-Géographie,T2,17.71
1001,84,SVT,T3,7.28
1002,84,Physique-Chimie,T1,7.54
1003,84,Arts Plastiques,T2,7.97
1004,84,Musique,T1,11.54
1005,84,EPS,T2,9.62
1006,84,Espagnol,T2,15.19
1007,84,Anglais,T1,14.55
1008,84,TICE,T2,16.03
1009,85,Mathématiques,T2,16.91
1010,85,EDHC,T3,17.36
1011,85,Français,T1,8.68
1012,85,Histoire-Géographie,T1,10.13
1013,85,SVT,T2,11.24
1014,85,Physique-Chimie,T2,12.26
1015,85,Arts Plastiques,T1,8.36
1016,85,Musique,T2,17.51
1017,85,EPS,T3,17.19
1018,85,Espagnol,T3,6.52
1019,85,Anglais,T2,16.94
1020,85,TICE,T3,7.26
1021,86,Mathématiques,T3,8.05
1022,86,EDHC,T3,12.78
1023,86,Français,T3,17.1
1024,86,Histoire-Géographie,T1,14.02
1025,86,SVT,T2,12.89
1026,86,Physique-Chimie,T2,10.94
1027,86,Arts Plastiques,T3,14.52
1028,86,Musique,T2,10.24
1029,86,EPS,T3,16.63
1030,86,Espagnol,T1,11.54
1031,86,Anglais,T1,9.38
1032,86,TICE,T3,17.46
1033,87,Mathématiques,T3,7.35
1034,87,EDHC,T2,12.13
1035,87,Français,T2,13.33
1036,87,Histoire-Géographie,T3,14.07
1037,87,SVT,T3,15.8
1038,87,Physique-Chimie,T1,11.21
1039,87,Arts Plastiques,T2,8.9
1040,87,Musique,T2,11.64
1041,87,EPS,T2,7.49
1042,87,Espagnol,T3,7.68
1043,87,Anglais,T2,13.12
1044,87,TICE,T3,8.47
1045,88,Mathématiques,T1,9.83
1046,88,EDHC,T1,12.44
1047,88,Français,T2,8.26
1048,88,Histoire-Géographie,T2,14.31
1049,88,SVT,T2,13.92
1050,88,Physique-Chimie,T1,10.65
1051,88,Arts Plastiques,T1,8.63
1052,88,Musique,T2,15.09
1053,88,EPS,T3,12.64
1054,88,Espagnol,T1,11.65
1055,88,Anglais,T2,10.22
1056,88,TICE,T1,7.34
1057,89,Mathématiques,T2,17.15
1058,89,EDHC,T1,16.19
1059,89,Français,T2,11.06
1060,89,Histoire-Géographie,T2,17.84
1061,89,SVT,T2,16.05
1062,89,Physique-Chimie,T1,10.38
1063,89,Arts Plastiques,T3,12.83
1064,89,Musique,T2,6.97
1065,89,EPS,T3,12.1
1066,89,Espagnol,T3,14.91
1067,89,Anglais,T1,6.06
1068,89,TICE,T1,7.19
1069,90,Mathématiques,T3,15.9
1070,90,EDHC,T2,8.78
1071,90,Français,T3,13.54
1072,90,Histoire-Géographie,T2,13.8
1073,90,SVT,T2,16.26
1074,90,Physique-Chimie,T2,8.6
1075,90,Arts Plastiques,T1,8.28
1076,90,Musique,T2,6.39
1077,90,EPS,T2,8.52
1078,90,Espagnol,T1,13.98
1079,90,Anglais,T2,15.14
1080,90,TICE,T1,17.78
1081,91,Mathématiques,T2,16.45
1082,91,EDHC,T1,11.27
1083,91,Français,T3,9.33
1084,91,Histoire-Géographie,T3,9.01
1085,91,SVT,T2,9.25
1086,91,Physique-Chimie,T2,13.24
1087,91,Arts Plastiques,T2,15.93
1088,91,Musique,T1,8.49
1089,91,EPS,T2,17.19
1090,91,Espagnol,T1,9.26
1091,91,Anglais,T2,14.81
1092,91,TICE,T1,8.82
1093,92,Mathématiques,T3,6.12
1094,92,EDHC,T2,14.42
1095,92,Français,T1,14.09
1096,92,Histoire-Géographie,T2,13.59
1097,92,SVT,T1,9.27
1098,92,Physique-Chimie,T3,14.75
1099,92,Arts Plastiques,T3,10.06
1100,92,Musique,T3,16.44
1101,92,EPS,T2,9.19
1102,92,Espagnol,T3,10.16
1103,92,Anglais,T3,8.24
1104,92,TICE,T2,9.91
1105,93,Mathématiques,T2,14.6
1106,93,EDHC,T3,8.98
1107,93,Français,T3,6.26
1108,93,Histoire-Géographie,T1,12.52
1109,93,SVT,T2,16.35
1110,93,Physique-Chimie,T2,9.92
1111,93,Arts Plastiques,T1,7.65
1112,93,Musique,T3,14.55
1113,93,EPS,T3,17.19
1114,93,Espagnol,T2,14.29
1115,93,Anglais,T1,16.82
1116,93,TICE,T2,15.26
1117,94,Mathématiques,T1,10.51
1118,94,EDHC,T1,15.48
1119,94,Français,T1,17.48
1120,94,Histoire-Géographie,T1,10.85
1121,94,SVT,T3,14.97
1122,94,Physique-Chimie,T2,12.39
1123,94,Arts Plastiques,T3,12.59
1124,94,Musique,T2,6.75
1125,94,EPS,T1,8.64
1126,94,Espagnol,T1,10.55
1127,94,Anglais,T2,7.11
1128,94,TICE,T1,13.78
1129,95,Mathématiques,T2,12.44
1130,95,EDHC,T1,8.82
1131,95,Français,T2,13.61
1132,95,Histoire-Géographie,T2,17.13
1133,95,SVT,T3,6.24
1134,95,Physique-Chimie,T1,9.67
1135,95,Arts Plastiques,T1,8.24
1136,95,Musique,T1,12.0
1137,95,EPS,T3,8.37
1138,95,Espagnol,T3,11.25
1139,95,Anglais,T2,12.8
1140,95,TICE,T1,9.37
1141,96,Mathématiques,T3,12.86
1142,96,EDHC,T1,10.17
1143,96,Français,T2,6.61
1144,96,Histoire-Géographie,T3,8.95
1145,96,SVT,T3,9.91
1146,96,Physique-Chimie,T2,11.51
1147,96,Arts Plastiques,T1,9.73
1148,96,Musique,T2,16.36
1149,96,EPS,T1,16.72
1150,96,Espagnol,T1,16.28
1151,96,Anglais,T1,17.05
1152,96,TICE,T2,10.28
1153,97,Mathématiques,T3,10.61
1154,97,EDHC,T1,15.72
1155,97,Français,T2,15.89
1156,97,Histoire-Géographie,T1,12.48
1157,97,SVT,T1,11.17
1158,97,Physique-Chimie,T2,14.0
1159,97,Arts Plastiques,T2,9.13
1160,97,Musique,T3,16.25
1161,97,EPS,T1,6.24
1162,97,Espagnol,T1,14.11
1163,97,Anglais,T1,17.97
1164,97,TICE,T3,9.57
1165,98,Mathématiques,T3,11.74
1166,98,EDHC,T1,10.27
1167,98,Français,T2,6.39
1168,98,Histoire-Géographie,T1,13.82
1169,98,SVT,T2,6.03
1170,98,Physique-Chimie,T1,13.06
1171,98,Arts Plastiques,T2,8.97
1172,98,Musique,T3,12.67
1173,98,EPS,T1,11.49
1174,98,Espagnol,T3,15.67
1175,98,Anglais,T3,17.64
1176,98,TICE,T1,17.29
1177,99,Mathématiques,T1,7.01
1178,99,EDHC,T2,13.9
1179,99,Français,T2,11.18
1180,99,Histoire-Géographie,T1,9.7
1181,99,SVT,T2,13.52
1182,99,Physique-Chimie,T1,14.8
1183,99,Arts Plastiques,T3,9.96
1184,99,Musique,T2,12.64
1185,99,EPS,T1,14.69
1186,99,Espagnol,T1,12.58
1187,99,Anglais,T2,10.45
1188,99,TICE,T1,6.09
1189,100,Mathématiques,T3,9.36
1190,100,EDHC,T3,11.51
1191,100,Français,T1,14.33
1192,100,Histoire-Géographie,T1,16.59
1193,100,SVT,T3,16.08
1194,100,Physique-Chimie,T1,13.65
1195,100,Arts Plastiques,T1,14.4
1196,100,Musique,T1,17.01
1197,100,EPS,T2,14.72
1198,100,Espagnol,T3,17.52
1199,100,Anglais,T2,11.72
1200,100,TICE,T1,17.2
1201,101,Mathématiques,T1,16.04
1202,101,EDHC,T3,16.44
1203,101,Français,T1,15.25
1204,101,Histoire-Géographie,T2,8.46
1205,101,SVT,T2,9.94
1206,101,Physique-Chimie,T2,8.45
1207,101,Arts Plastiques,T3,9.49
1208,101,Musique,T1,11.05
1209,101,EPS,T2,17.52
1210,101,Espagnol,T3,11.9
1211,101,Anglais,T2,16.26
1212,101,TICE,T1,10.73
1213,102,Mathématiques,T2,14.97
1214,102,EDHC,T3,10.52
1215,102,Français,T2,8.73
1216,102,Histoire-Géographie,T3,10.65
1217,102,SVT,T2,11.47
1218,102,Physique-Chimie,T2,8.26
1219,102,Arts Plastiques,T3,13.15
1220,102,Musique,T3,11.93
1221,102,EPS,T1,11.05
1222,102,Espagnol,T3,14.46
1223,102,Anglais,T3,7.35
1224,102,TICE,T1,9.36
1225,103,Mathématiques,T3,6.33
1226,103,EDHC,T2,10.33
1227,103,Français,T2,9.86
1228,103,Histoire-Géographie,T1,8.5
1229,103,SVT,T1,9.6
1230,103,Physique-Chimie,T2,11.59
1231,103,Arts Plastiques,T3,9.01
1232,103,Musique,T3,10.64
1233,103,EPS,T1,6.32
1234,103,Espagnol,T1,16.52
1235,103,Anglais,T2,11.15
1236,103,TICE,T3,15.52
1237,104,Mathématiques,T3,6.1
1238,104,EDHC,T2,16.38
1239,104,Français,T3,15.37
1240,104,Histoire-Géographie,T2,12.37
1241,104,SVT,T2,8.89
1242,104,Physique-Chimie,T3,17.33
1243,104,Arts Plastiques,T2,8.01
1244,104,Musique,T3,14.26
1245,104,EPS,T3,14.55
1246,104,Espagnol,T1,10.85
1247,104,Anglais,T2,7.13
1248,104,TICE,T1,17.13
1249,105,Mathématiques,T3,8.71
1250,105,EDHC,T3,12.07
1251,105,Français,T3,6.67
1252,105,Histoire-Géographie,T2,12.65
1253,105,SVT,T2,12.62
1254,105,Physique-Chimie,T3,14.25
1255,105,Arts Plastiques,T3,13.11
1256,105,Musique,T2,16.26
1257,105,EPS,T3,14.97
1258,105,Espagnol,T1,8.48
1259,105,Anglais,T1,12.6
1260,105,TICE,T2,17.26
1261,106,Mathématiques,T1,9.09
1262,106,EDHC,T3,17.35
1263,106,Français,T2,7.55
1264,106,Histoire-Géographie,T2,14.05
1265,106,SVT,T3,16.34
1266,106,Physique-Chimie,T2,16.49
1267,106,Arts Plastiques,T3,7.0
1268,106,Musique,T1,11.07
1269,106,EPS,T1,10.72
1270,106,Espagnol,T2,17.81
1271,106,Anglais,T2,9.02
1272,106,TICE,T2,10.69
1273,107,Mathématiques,T1,16.01
1274,107,EDHC,T2,6.54
1275,107,Français,T2,16.49
1276,107,Histoire-Géographie,T2,17.09
1277,107,SVT,T1,8.63
1278,107,Physique-Chimie,T3,14.61
1279,107,Arts Plastiques,T3,17.29
1280,107,Musique,T2,7.22
1281,107,EPS,T1,12.46
1282,107,Espagnol,T2,14.74
1283,107,Anglais,T2,15.64
1284,107,TICE,T3,7.7
1285,108,Mathématiques,T1,13.43
1286,108,EDHC,T2,6.77
1287,108,Français,T1,14.85
1288,108,Histoire-Géographie,T1,12.67
1289,108,SVT,T3,15.77
1290,108,Physique-Chimie,T1,8.72
1291,108,Arts Plastiques,T2,16.21
1292,108,Musique,T2,14.62
1293,108,EPS,T3,17.2
1294,108,Espagnol,T3,13.84
1295,108,Anglais,T3,13.11
1296,108,TICE,T3,17.94
1297,109,Mathématiques,T2,14.07
1298,109,EDHC,T1,7.6
1299,109,Français,T2,15.29
1300,109,Histoire-Géographie,T2,9.54
1301,109,SVT,T1,10.86
1302,109,Physique-Chimie,T1,8.04
1303,109,Arts Plastiques,T3,6.34
1304,109,Musique,T2,8.82
1305,109,EPS,T2,17.67
1306,109,Espagnol,T3,16.55
1307,109,Anglais,T1,7.26
1308,109,TICE,T2,12.66
1309,110,Mathématiques,T1,6.63
1310,110,EDHC,T3,13.68
1311,110,Français,T1,8.38
1312,110,Histoire-Géographie,T1,16.91
1313,110,SVT,T3,6.22
1314,110,Physique-Chimie,T3,16.62
1315,110,Arts Plastiques,T1,14.2
1316,110,Musique,T2,9.71
1317,110,EPS,T3,12.69
1318,110,Espagnol,T1,14.95
1319,110,Anglais,T2,7.6
1320,110,TICE,T1,14.96
1321,111,Mathématiques,T1,10.5
1322,111,EDHC,T2,7.37
1323,111,Français,T1,9.58
1324,111,Histoire-Géographie,T2,16.48
1325,111,SVT,T3,10.9
1326,111,Physique-Chimie,T2,13.31
1327,111,Arts Plastiques,T3,11.01
1328,111,Musique,T1,7.44
1329,111,EPS,T1,17.23
1330,111,Espagnol,T3,13.94
1331,111,Anglais,T1,15.02
1332,111,TICE,T2,9.18
1333,112,Mathématiques,T1,14.26
1334,112,EDHC,T1,7.25
1335,112,Français,T2,13.74
1336,112,Histoire-Géographie,T3,10.58
1337,112,SVT,T2,14.63
1338,112,Physique-Chimie,T3,12.24
1339,112,Arts Plastiques,T2,17.62
1340,112,Musique,T1,6.02
1341,112,EPS,T1,13.1
1342,112,Espagnol,T1,14.68
1343,112,Anglais,T2,8.42
1344,112,TICE,T3,16.23
1345,113,Mathématiques,T3,9.0
1346,113,EDHC,T1,6.19
1347,113,Français,T2,11.65
1348,113,Histoire-Géographie,T3,12.46
1349,113,SVT,T2,9.42
1350,113,Physique-Chimie,T1,14.94
1351,113,Arts Plastiques,T1,7.97
1352,113,Musique,T3,16.8
1353,113,EPS,T2,9.44
1354,113,Espagnol,T2,12.7
1355,113,Anglais,T2,13.47
1356,113,TICE,T2,11.44
1357,114,Mathématiques,T2,11.78
1358,114,EDHC,T1,16.19
1359,114,Français,T3,12.41
1360,114,Histoire-Géographie,T1,15.47
1361,114,SVT,T3,10.68
1362,114,Physique-Chimie,T1,11.6
1363,114,Arts Plastiques,T2,16.36
1364,114,Musique,T1,6.48
1365,114,EPS,T2,17.94
1366,114,Espagnol,T2,13.58
1367,114,Anglais,T3,11.95
1368,114,TICE,T2,9.5
1369,115,Mathématiques,T3,10.67
1370,115,EDHC,T3,17.35
1371,115,Français,T1,16.38
1372,115,Histoire-Géographie,T3,11.99
1373,115,SVT,T3,15.09
1374,115,Physique-Chimie,T2,12.72
1375,115,Arts Plastiques,T3,17.75
1376,115,Musique,T3,15.56
1377,115,EPS,T3,7.82
1378,115,Espagnol,T2,7.46
1379,115,Anglais,T1,8.74
1380,115,TICE,T3,15.44
1381,116,Mathématiques,T2,16.79
1382,116,EDHC,T2,7.71
1383,116,Français,T1,8.66
1384,116,Histoire-Géographie,T2,8.03
1385,116,SVT,T1,17.45
1386,116,Physique-Chimie,T3,8.63
1387,116,Arts Plastiques,T2,8.26
1388,116,Musique,T2,7.2
1389,116,EPS,T1,9.82
1390,116,Espagnol,T3,9.0
1391,116,Anglais,T1,14.69
1392,116,TICE,T1,11.1
1393,117,Mathématiques,T3,15.93
1394,117,EDHC,T2,7.79
1395,117,Français,T3,9.27
1396,117,Histoire-Géographie,T1,12.59
1397,117,SVT,T1,13.85
1398,117,Physique-Chimie,T3,9.83
1399,117,Arts Plastiques,T1,14.76
1400,117,Musique,T3,6.95
1401,117,EPS,T2,8.99
1402,117,Espagnol,T1,9.82
1403,117,Anglais,T2,12.9
1404,117,TICE,T2,6.92
1405,118,Mathématiques,T3,8.21
1406,118,EDHC,T3,15.83
1407,118,Français,T1,11.78
1408,118,Histoire-Géographie,T1,7.7
1409,118,SVT,T1,15.49
1410,118,Physique-Chimie,T2,16.33
1411,118,Arts Plastiques,T2,15.11
1412,118,Musique,T3,10.66
1413,118,EPS,T1,15.77
1414,118,Espagnol,T2,9.08
1415,118,Anglais,T1,16.55
1416,118,TICE,T2,10.06
1417,119,Mathématiques,T3,8.49
1418,119,EDHC,T3,17.95
1419,119,Français,T2,9.07
1420,119,Histoire-Géographie,T2,9.37
1421,119,SVT,T3,8.67
1422,119,Physique-Chimie,T3,15.42
1423,119,Arts Plastiques,T3,14.9
1424,119,Musique,T3,6.62
1425,119,EPS,T3,9.03
1426,119,Espagnol,T1,15.15
1427,119,Anglais,T3,16.23
1428,119,TICE,T2,9.15
1429,120,Mathématiques,T2,16.9
1430,120,EDHC,T2,13.14
1431,120,Français,T1,6.14
1432,120,Histoire-Géographie,T2,6.44
1433,120,SVT,T2,10.67
1434,120,Physique-Chimie,T3,10.75
1435,120,Arts Plastiques,T1,11.18
1436,120,Musique,T2,7.48
1437,120,EPS,T3,11.57
1438,120,Espagnol,T3,8.09
1439,120,Anglais,T3,9.05
1440,120,TICE,T2,8.19
1441,121,Mathématiques,T2,7.46
1442,121,EDHC,T2,10.65
1443,121,Français,T1,17.32
1444,121,Histoire-Géographie,T1,13.19
1445,121,SVT,T2,11.89
1446,121,Physique-Chimie,T2,8.25
1447,121,Arts Plastiques,T3,6.09
1448,121,Musique,T3,7.64
1449,121,EPS,T1,17.91
1450,121,Espagnol,T1,11.18
1451,121,Anglais,T3,17.56
1452,121,TICE,T1,15.05
1453,122,Mathématiques,T1,6.34
1454,122,EDHC,T3,17.76
1455,122,Français,T2,7.93
1456,122,Histoire-Géographie,T3,14.73
1457,122,SVT,T1,14.39
1458,122,Physique-Chimie,T1,7.63
1459,122,Arts Plastiques,T3,7.76
1460,122,Musique,T3,15.49
1461,122,EPS,T3,17.82
1462,122,Espagnol,T1,13.21
1463,122,Anglais,T1,16.43
1464,122,TICE,T1,9.39
1465,123,Mathématiques,T2,12.29
1466,123,EDHC,T3,15.77
1467,123,Français,T1,9.57
1468,123,Histoire-Géographie,T2,16.62
1469,123,SVT,T3,9.98
1470,123,Physique-Chimie,T1,15.58
1471,123,Arts Plastiques,T2,16.85
1472,123,Musique,T3,9.87
1473,123,EPS,T3,12.21
1474,123,Espagnol,T2,16.59
1475,123,Anglais,T3,8.75
1476,123,TICE,T1,16.89
1477,124,Mathématiques,T3,14.07
1478,124,EDHC,T2,10.96
1479,124,Français,T3,11.59
1480,124,Histoire-Géographie,T3,7.24
1481,124,SVT,T1,14.54
1482,124,Physique-Chimie,T1,6.16
1483,124,Arts Plastiques,T2,6.21
1484,124,Musique,T2,15.17
1485,124,EPS,T1,14.2
1486,124,Espagnol,T1,17.17
1487,124,Anglais,T2,15.13
1488,124,TICE,T3,13.16
1489,125,Mathématiques,T2,17.56
1490,125,EDHC,T3,7.92
1491,125,Français,T1,15.76
1492,125,Histoire-Géographie,T1,14.64
1493,125,SVT,T1,12.19
1494,125,Physique-Chimie,T3,17.06
1495,125,Arts Plastiques,T3,16.27
1496,125,Musique,T3,14.52
1497,125,EPS,T3,7.67
1498,125,Espagnol,T3,6.59
1499,125,Anglais,T1,11.68
1500,125,TICE,T1,15.1
1501,126,Mathématiques,T1,14.84
1502,126,EDHC,T1,17.21
1503,126,Français,T3,8.08
1504,126,Histoire-Géographie,T3,10.12
1505,126,SVT,T3,7.72
1506,126,Physique-Chimie,T2,10.99
1507,126,Arts Plastiques,T1,6.47
1508,126,Musique,T1,6.74
1509,126,EPS,T3,13.1
1510,126,Espagnol,T2,13.8
1511,126,Anglais,T1,6.84
1512,126,TICE,T2,9.72
1513,127,Mathématiques,T2,8.2
1514,127,EDHC,T3,13.44
1515,127,Français,T1,16.34
1516,127,Histoire-Géographie,T3,8.92
1517,127,SVT,T2,7.12
1518,127,Physique-Chimie,T1,13.82
1519,127,Arts Plastiques,T2,17.01
1520,127,Musique,T3,11.13
1521,127,EPS,T3,8.28
1522,127,Espagnol,T3,14.43
1523,127,Anglais,T3,17.65
1524,127,TICE,T1,14.58
1525,128,Mathématiques,T1,17.01
1526,128,EDHC,T3,10.82
1527,128,Français,T1,10.36
1528,128,Histoire-Géographie,T3,10.33
1529,128,SVT,T1,17.7
1530,128,Physique-Chimie,T1,8.67
1531,128,Arts Plastiques,T3,17.17
1532,128,Musique,T3,14.22
1533,128,EPS,T2,8.45
1534,128,Espagnol,T3,10.06
1535,128,Anglais,T3,16.75
1536,128,TICE,T1,13.81
1537,129,Mathématiques,T2,13.2
1538,129,EDHC,T1,6.48
1539,129,Français,T2,8.4
1540,129,Histoire-Géographie,T2,10.76
1541,129,SVT,T1,9.1
1542,129,Physique-Chimie,T3,17.52
1543,129,Arts Plastiques,T1,14.19
1544,129,Musique,T3,9.41
1545,129,EPS,T2,13.92
1546,129,Espagnol,T1,6.93
1547,129,Anglais,T2,8.27
1548,129,TICE,T1,16.34
1549,130,Mathématiques,T1,12.64
1550,130,EDHC,T1,10.79
1551,130,Français,T2,12.03
1552,130,Histoire-Géographie,T3,13.82
1553,130,SVT,T3,8.42
1554,130,Physique-Chimie,T1,17.0
1555,130,Arts Plastiques,T2,17.42
1556,130,Musique,T1,12.01
1557,130,EPS,T3,17.77
1558,130,Espagnol,T1,16.94
1559,130,Anglais,T1,14.33
1560,130,TICE,T1,9.19
1561,131,Mathématiques,T1,12.88
1562,131,EDHC,T3,6.23
1563,131,Français,T2,7.79
1564,131,Histoire-Géographie,T2,12.9
1565,131,SVT,T1,10.21
1566,131,Physique-Chimie,T3,12.48
1567,131,Arts Plastiques,T2,10.18
1568,131,Musique,T3,7.97
1569,131,EPS,T2,6.77
1570,131,Espagnol,T1,11.87
1571,131,Anglais,T1,15.78
1572,131,TICE,T2,8.29
1573,132,Mathématiques,T1,12.89
1574,132,EDHC,T2,13.13
1575,132,Français,T1,10.91
1576,132,Histoire-Géographie,T2,6.18
1577,132,SVT,T1,6.31
1578,132,Physique-Chimie,T1,12.62
1579,132,Arts Plastiques,T2,6.88
1580,132,Musique,T2,7.2
1581,132,EPS,T1,7.32
1582,132,Espagnol,T1,16.94
1583,132,Anglais,T2,14.16
1584,132,TICE,T1,10.61
1585,133,Mathématiques,T1,12.58
1586,133,EDHC,T3,8.68
1587,133,Français,T1,12.75
1588,133,Histoire-Géographie,T1,15.87
1589,133,SVT,T1,7.76
1590,133,Physique-Chimie,T3,15.25
1591,133,Arts Plastiques,T2,16.7
1592,133,Musique,T3,11.68
1593,133,EPS,T1,16.56
1594,133,Espagnol,T3,9.89
1595,133,Anglais,T1,8.53
1596,133,TICE,T1,8.16
1597,134,Mathématiques,T2,13.29
1598,134,EDHC,T2,15.67
1599,134,Français,T1,7.45
1600,134,Histoire-Géographie,T3,13.56
1601,134,SVT,T2,8.25
1602,134,Physique-Chimie,T3,17.64
1603,134,Arts Plastiques,T2,8.24
1604,134,Musique,T2,14.97
1605,134,EPS,T1,6.24
1606,134,Espagnol,T1,6.5
1607,134,Anglais,T1,11.04
1608,134,TICE,T2,14.63
1609,135,Mathématiques,T1,17.7
1610,135,EDHC,T1,11.22
1611,135,Français,T2,14.39
1612,135,Histoire-Géographie,T2,9.48
1613,135,SVT,T2,15.4
1614,135,Physique-Chimie,T2,6.19
1615,135,Arts Plastiques,T2,8.99
1616,135,Musique,T3,8.23
1617,135,EPS,T1,15.95
1618,135,Espagnol,T1,8.24
1619,135,Anglais,T2,17.26
1620,135,TICE,T2,9.88
1621,136,Mathématiques,T2,6.86
