paiement_id,eleve_id,annee_id,montant,date_paiement,type_paiement
2581,737,2024,30000,2022-12-16,solde
2582,737,2024,30000,2023-12-05,solde
2583,738,2024,40000,2021-05-07,solde
2584,738,2024,50000,2024-06-12,solde
2585,738,2024,50000,2025-05-21,solde
2586,739,2021,50000,2023-07-17,inscription
2587,739,2021,30000,2023-06-03,mensualité
2588,739,2021,30000,2022-02-04,inscription
2589,740,2024,30000,2022-10-10,inscription
2590,740,2024,40000,2025-01-24,mensualité
2591,741,2024,30000,2020-09-09,mensualité
2592,741,2024,40000,2021-04-28,inscription
2593,741,2024,40000,2023-05-12,inscription
2594,741,2024,25000,2025-02-06,solde
2595,741,2024,40000,2022-10-15,solde
2596,742,2024,50000,2021-06-27,solde
2597,742,2024,50000,2022-06-09,mensualité
2598,742,2024,25000,2023-05-29,solde
2599,742,2024,25000,2023-01-19,mensualité
2600,743,2023,25000,2021-08-08,mensualité
2601,743,2023,30000,2022-10-16,inscription
2602,744,2022,30000,2021-05-14,mensualité
2603,744,2022,50000,2025-05-27,solde
2604,745,2021,50000,2022-05-08,inscription
2605,745,2021,25000,2022-12-03,solde
2606,745,2021,50000,2023-01-26,inscription
2607,746,2023,30000,2020-10-06,mensualité
2608,746,2023,40000,2023-07-08,solde
2609,746,2023,30000,2023-08-08,mensualité
2610,746,2023,25000,2025-04-10,solde
2611,746,2023,30000,2023-11-30,solde
2612,747,2020,50000,2024-10-21,mensualité
2613,747,2020,40000,2023-01-07,inscription
2614,748,2020,30000,2021-02-25,inscription
2615,748,2020,30000,2022-03-22,mensualité
2616,748,2020,30000,2024-01-13,inscription
2617,749,2024,50000,2023-05-03,mensualité
2618,749,2024,30000,2022-10-02,inscription
2619,749,2024,30000,2023-12-27,mensualité
2620,749,2024,30000,2025-03-17,mensualité
2621,749,2024,25000,2023-03-12,inscription
2622,750,2021,25000,2022-04-06,inscription
2623,750,2021,50000,2024-07-14,mensualité
2624,750,2021,50000,2024-08-01,solde
2625,750,2021,30000,2023-01-05,inscription
2626,751,2020,25000,2023-02-13,solde
2627,751,2020,50000,2024-12-01,inscription
2628,751,2020,25000,2025-05-23,solde
2629,751,2020,50000,2023-01-13,mensualité
2630,752,2024,50000,2021-07-09,inscription
2631,752,2024,50000,2021-08-05,mensualité
2632,752,2024,50000,2024-09-07,solde
2633,752,2024,50000,2021-02-16,inscription
2634,752,2024,25000,2022-10-08,mensualité
2635,753,2023,50000,2021-03-21,mensualité
2636,753,2023,50000,2025-04-20,inscription
2637,753,2023,25000,2022-11-07,mensualité
2638,754,2024,25000,2022-02-13,inscription
2639,754,2024,25000,2024-03-20,mensualité
2640,755,2024,25000,2023-04-07,inscription
2641,755,2024,50000,2021-03-11,inscription
2642,755,2024,25000,2025-04-10,solde
2643,755,2024,25000,2022-08-06,inscription
2644,755,2024,25000,2021-02-01,mensualité
2645,756,2021,50000,2021-04-28,mensualité
2646,756,2021,25000,2022-11-14,solde
2647,756,2021,50000,2022-05-04,mensualité
2648,756,2021,50000,2022-10-14,solde
2649,757,2023,25000,2021-05-30,inscription
2650,757,2023,50000,2021-10-31,mensualité
2651,757,2023,40000,2020-11-03,inscription
2652,757,2023,40000,2023-06-30,solde
2653,758,2022,25000,2021-12-14,mensualité
2654,758,2022,30000,2025-05-07,inscription
2655,758,2022,50000,2020-10-29,inscription
2656,758,2022,30000,2023-03-07,inscription
2657,759,2024,25000,2025-01-14,inscription
2658,759,2024,50000,2021-03-22,inscription
2659,759,2024,25000,2023-10-05,inscription
2660,759,2024,30000,2021-07-15,mensualité
2661,760,2024,50000,2025-03-07,mensualité
2662,760,2024,30000,2023-04-07,mensualité
2663,760,2024,50000,2024-02-16,solde
2664,760,2024,30000,2022-01-08,solde
2665,761,2024,30000,2024-12-15,solde
2666,761,2024,50000,2024-05-22,mensualité
2667,761,2024,40000,2021-03-13,inscription
2668,761,2024,40000,2022-01-19,inscription
2669,762,2022,40000,2023-03-22,mensualité
2670,762,2022,40000,2022-08-16,solde
2671,762,2022,40000,2020-12-26,mensualité
2672,762,2022,30000,2022-01-29,mensualité
2673,763,2022,50000,2022-02-14,mensualité
2674,763,2022,25000,2022-04-15,mensualité
2675,763,2022,30000,2024-12-09,inscription
2676,763,2022,40000,2021-06-28,inscription
2677,764,2021,25000,2023-10-26,inscription
2678,764,2021,40000,2022-01-28,inscription
2679,764,2021,25000,2022-01-11,mensualité
2680,765,2024,30000,2024-03-12,solde
2681,765,2024,40000,2024-07-23,mensualité
2682,765,2024,25000,2024-11-29,mensualité
2683,765,2024,50000,2023-10-28,mensualité
2684,765,2024,25000,2025-03-09,inscription
2685,766,2024,30000,2023-03-05,solde
2686,766,2024,40000,2022-09-24,mensualité
2687,766,2024,40000,2024-04-03,mensualité
2688,767,2022,25000,2024-11-28,inscription
2689,767,2022,40000,2022-09-14,inscription
2690,768,2024,25000,2022-10-13,inscription
2691,768,2024,30000,2023-01-12,solde
2692,768,2024,40000,2024-03-25,mensualité
2693,768,2024,50000,2024-12-01,inscription
2694,768,2024,50000,2020-09-17,mensualité
2695,769,2023,40000,2023-06-14,mensualité
2696,769,2023,40000,2024-07-27,inscription
2697,769,2023,50000,2023-09-07,mensualité
2698,769,2023,30000,2024-12-02,solde
2699,769,2023,25000,2023-11-03,mensualité
2700,770,2024,25000,2023-02-16,solde
2701,770,2024,25000,2023-08-04,solde
2702,770,2024,30000,2023-02-27,inscription
2703,771,2021,30000,2022-04-28,solde
2704,771,2021,50000,2021-06-21,solde
2705,771,2021,50000,2025-01-04,solde
2706,771,2021,50000,2020-11-05,inscription
2707,772,2024,30000,2021-03-08,inscription
2708,772,2024,30000,2025-02-20,mensualité
2709,772,2024,40000,2021-05-04,inscription
2710,773,2021,25000,2021-07-27,mensualité
2711,773,2021,40000,2023-08-31,inscription
2712,774,2021,50000,2020-11-18,inscription
2713,774,2021,30000,2023-05-11,mensualité
2714,774,2021,50000,2023-06-26,inscription
2715,774,2021,50000,2023-01-03,inscription
2716,775,2022,25000,2021-11-13,solde
2717,775,2022,25000,2025-04-05,inscription
2718,776,2020,30000,2024-09-29,solde
2719,776,2020,50000,2024-02-12,mensualité
2720,776,2020,30000,2021-03-18,mensualité
2721,776,2020,50000,2023-11-10,solde
2722,777,2023,30000,2022-07-02,mensualité
2723,777,2023,30000,2020-10-01,inscription
2724,777,2023,50000,2021-02-24,mensualité
2725,777,2023,40000,2022-02-17,mensualité
2726,777,2023,25000,2021-04-18,solde
2727,778,2021,50000,2024-09-08,solde
2728,778,2021,40000,2024-11-22,solde
2729,778,2021,50000,2020-10-02,inscription
2730,778,2021,40000,2024-03-05,inscription
2731,779,2024,50000,2022-09-22,mensualité
2732,779,2024,50000,2021-10-21,inscription
2733,779,2024,30000,2024-04-25,mensualité
2734,780,2020,40000,2022-04-22,mensualité
2735,780,2020,40000,2022-07-21,mensualité
2736,781,2024,40000,2022-11-27,solde
2737,781,2024,40000,2023-10-21,solde
2738,781,2024,40000,2024-05-17,solde
2739,781,2024,50000,2023-04-16,inscription
2740,782,2023,50000,2021-07-28,solde
2741,782,2023,50000,2025-03-23,solde
2742,782,2023,25000,2023-04-28,mensualité
2743,782,2023,30000,2023-03-19,mensualité
2744,782,2023,30000,2022-12-24,solde
2745,783,2020,50000,2024-09-13,solde
2746,783,2020,40000,2025-01-15,mensualité
2747,784,2020,50000,2022-07-30,mensualité
2748,784,2020,30000,2025-04-29,solde
2749,784,2020,50000,2021-07-27,mensualité
2750,784,2020,40000,2022-12-28,mensualité
2751,784,2020,40000,2021-12-11,inscription
2752,785,2021,50000,2025-02-18,mensualité
2753,785,2021,50000,2022-10-02,mensualité
2754,785,2021,40000,2021-07-05,mensualité
2755,785,2021,30000,2024-08-14,mensualité
2756,785,2021,30000,2025-03-31,inscription
2757,786,2021,50000,2025-01-14,mensualité
2758,786,2021,30000,2023-09-24,solde
2759,786,2021,40000,2021-03-05,inscription
2760,786,2021,25000,2023-08-29,mensualité
2761,786,2021,25000,2022-05-20,solde
2762,787,2021,25000,2022-10-23,inscription
2763,787,2021,25000,2022-10-15,solde
2764,787,2021,40000,2022-07-09,solde
2765,787,2021,40000,2025-03-28,solde
2766,787,2021,40000,2024-04-29,inscription
2767,788,2022,40000,2022-06-01,solde
2768,788,2022,40000,2022-12-22,solde
2769,788,2022,30000,2025-03-01,solde
2770,789,2024,30000,2021-09-22,mensualité
2771,789,2024,25000,2022-05-12,mensualité
2772,789,2024,25000,2021-02-25,inscription
2773,789,2024,40000,2021-12-31,mensualité
2774,790,2024,40000,2024-03-01,inscription
2775,790,2024,50000,2024-11-14,mensualité
2776,791,2022,40000,2021-01-29,mensualité
2777,791,2022,40000,2023-05-19,inscription
2778,792,2022,40000,2024-05-27,inscription
2779,792,2022,30000,2021-03-12,solde
2780,792,2022,25000,2020-12-06,mensualité
2781,792,2022,40000,2021-01-25,solde
2782,792,2022,25000,2024-04-11,solde
2783,793,2022,30000,2022-07-16,mensualité
2784,793,2022,25000,2024-01-27,mensualité
2785,794,2022,30000,2022-01-25,solde
2786,794,2022,30000,2025-05-20,mensualité
2787,794,2022,50000,2022-01-25,solde
2788,795,2024,50000,2020-12-14,mensualité
2789,795,2024,40000,2023-08-01,inscription
2790,796,2024,25000,2021-07-18,mensualité
2791,796,2024,40000,2023-11-28,inscription
2792,796,2024,30000,2025-05-06,inscription
2793,796,2024,50000,2024-12-17,inscription
2794,796,2024,30000,2024-10-29,solde
2795,797,2024,30000,2024-07-07,inscription
2796,797,2024,40000,2020-09-05,mensualité
2797,797,2024,50000,2023-11-13,solde
2798,798,2021,25000,2021-08-14,mensualité
2799,798,2021,25000,2024-03-18,inscription
2800,798,2021,40000,2022-01-11,inscription
2801,798,2021,25000,2021-01-27,solde
2802,799,2020,30000,2021-04-07,inscription
2803,799,2020,50000,2024-03-24,solde
2804,799,2020,30000,2024-01-25,mensualité
2805,800,2021,40000,2021-10-09,mensualité
2806,800,2021,50000,2021-08-05,inscription
2807,800,2021,40000,2025-04-21,inscription
2808,801,2023,40000,2024-08-13,inscription
2809,801,2023,40000,2022-07-18,inscription
2810,801,2023,25000,2023-07-27,inscription
2811,801,2023,50000,2024-03-06,mensualité
2812,802,2024,50000,2020-09-23,inscription
2813,802,2024,25000,2023-02-20,inscription
2814,802,2024,50000,2024-02-29,mensualité
2815,802,2024,30000,2022-06-17,solde
2816,803,2020,40000,2024-11-02,mensualité
2817,803,2020,50000,2023-08-29,mensualité
2818,803,2020,40000,2022-03-29,mensualité
2819,803,2020,50000,2024-08-02,mensualité
2820,804,2023,25000,2023-07-22,mensualité
2821,804,2023,40000,2021-03-26,inscription
2822,804,2023,40000,2021-09-22,mensualité
2823,804,2023,30000,2024-06-08,solde
2824,805,2024,25000,2023-04-21,inscription
2825,805,2024,50000,2021-06-27,inscription
2826,805,2024,50000,2024-08-22,inscription
2827,806,2020,50000,2023-05-20,inscription
2828,806,2020,25000,2024-06-11,inscription
2829,806,2020,40000,2021-07-04,inscription
2830,806,2020,50000,2021-11-09,inscription
2831,806,2020,40000,2021-09-17,inscription
2832,807,2024,25000,2024-09-12,mensualité
2833,807,2024,30000,2021-09-25,inscription
2834,807,2024,30000,2024-04-06,solde
2835,808,2020,30000,2025-05-23,mensualité
2836,808,2020,30000,2021-03-10,inscription
2837,808,2020,30000,2022-08-31,solde
2838,808,2020,30000,2022-12-03,mensualité
2839,809,2024,30000,2022-12-17,solde
2840,809,2024,50000,2022-05-18,mensualité
2841,809,2024,50000,2023-09-07,inscription
2842,809,2024,40000,2024-10-13,inscription
2843,810,2021,25000,2023-12-10,solde
2844,810,2021,30000,2024-04-03,solde
2845,810,2021,25000,2021-01-27,solde
2846,811,2021,40000,2022-05-19,solde
2847,811,2021,50000,2021-03-26,inscription
2848,811,2021,40000,2023-03-14,mensualité
2849,811,2021,25000,2022-08-09,inscription
2850,811,2021,50000,2023-12-14,solde
2851,812,2020,30000,2022-07-16,solde
2852,812,2020,50000,2024-01-09,mensualité
2853,812,2020,30000,2025-04-05,solde
2854,812,2020,25000,2023-08-11,solde
2855,813,2021,30000,2021-05-29,inscription
2856,813,2021,50000,2023-12-21,solde
2857,813,2021,50000,2023-07-01,mensualité
2858,813,2021,30000,2024-04-14,inscription
2859,813,2021,40000,2021-05-25,mensualité
2860,814,2024,25000,2021-03-20,solde
2861,814,2024,30000,2023-03-04,solde
2862,814,2024,25000,2021-12-28,inscription
2863,814,2024,40000,2021-05-04,mensualité
2864,814,2024,50000,2021-01-30,solde
2865,815,2021,50000,2025-04-21,mensualité
2866,815,2021,30000,2023-08-15,inscription
2867,815,2021,30000,2021-11-20,solde
2868,815,2021,50000,2021-01-10,inscription
2869,816,2021,25000,2023-05-16,mensualité
2870,816,2021,40000,2022-09-27,solde
2871,816,2021,25000,2022-07-22,solde
2872,816,2021,30000,2021-08-06,inscription
2873,816,2021,25000,2021-06-13,inscription
2874,817,2021,30000,2021-11-04,inscription
2875,817,2021,40000,2022-04-26,inscription
2876,817,2021,25000,2021-10-17,mensualité
2877,818,2023,50000,2024-05-24,mensualité
2878,818,2023,40000,2021-11-11,solde
2879,819,2023,40000,2020-12-22,inscription
2880,819,2023,50000,2023-11-17,mensualité
2881,820,2022,30000,2024-01-30,solde
2882,820,2022,25000,2023-12-27,mensualité
2883,820,2022,30000,2022-04-25,solde
2884,820,2022,30000,2021-02-03,solde
2885,820,2022,30000,2024-09-05,inscription
2886,821,2024,40000,2022-05-07,inscription
2887,821,2024,40000,2022-05-16,mensualité
2888,821,2024,40000,2021-02-24,inscription
2889,821,2024,40000,2024-12-13,solde
2890,821,2024,25000,2022-08-08,solde
2891,822,2022,25000,2024-03-14,mensualité
2892,822,2022,30000,2025-03-22,solde
2893,822,2022,30000,2023-08-27,mensualité
2894,822,2022,25000,2025-03-31,solde
2895,823,2023,40000,2022-08-18,inscription
2896,823,2023,30000,2023-08-03,inscription
2897,823,2023,25000,2023-05-15,mensualité
2898,823,2023,30000,2024-09-17,mensualité
2899,823,2023,25000,2021-04-21,inscription
2900,824,2020,50000,2024-04-11,solde
2901,824,2020,40000,2021-02-05,inscription
2902,825,2022,25000,2023-03-17,solde
2903,825,2022,25000,2023-02-21,inscription
2904,826,2022,40000,2022-02-02,inscription
2905,826,2022,40000,2022-01-05,solde
2906,826,2022,40000,2023-03-15,solde
2907,827,2020,40000,2023-08-04,solde
2908,827,2020,25000,2025-01-31,inscription
2909,827,2020,30000,2024-08-26,mensualité
2910,827,2020,40000,2021-04-27,inscription
2911,827,2020,30000,2021-01-22,solde
2912,828,2021,40000,2021-05-05,solde
2913,828,2021,25000,2022-10-05,solde
2914,828,2021,40000,2021-03-26,solde
2915,828,2021,40000,2021-04-30,mensualité
2916,828,2021,30000,2022-11-28,mensualité
2917,829,2024,50000,2024-04-10,inscription
2918,829,2024,50000,2021-06-15,mensualité
2919,829,2024,30000,2021-10-28,mensualité
2920,829,2024,30000,2024-01-14,mensualité
2921,829,2024,40000,2022-06-24,inscription
2922,830,2022,30000,2024-02-08,inscription
2923,830,2022,40000,2022-12-29,solde
2924,831,2020,50000,2023-11-05,inscription
2925,831,2020,40000,2025-01-07,inscription
2926,832,2022,50000,2021-07-31,mensualité
2927,832,2022,50000,2024-10-31,solde
2928,832,2022,50000,2023-11-10,inscription
2929,833,2020,25000,2025-03-30,solde
2930,833,2020,30000,2023-11-17,solde
2931,833,2020,50000,2022-02-02,solde
2932,834,2021,50000,2023-10-05,solde
2933,834,2021,50000,2021-08-27,mensualité
2934,835,2023,25000,2021-07-05,solde
2935,835,2023,40000,2023-08-13,solde
2936,835,2023,25000,2025-02-26,mensualité
2937,835,2023,25000,2021-04-30,solde
2938,836,2023,50000,2023-01-17,inscription
2939,836,2023,25000,2025-02-20,mensualité
2940,837,2020,40000,2020-10-29,solde
2941,837,2020,25000,2023-09-07,mensualité
2942,837,2020,30000,2025-04-29,solde
2943,837,2020,25000,2020-12-21,inscription
2944,838,2023,25000,2023-11-13,mensualité
2945,838,2023,30000,2025-03-30,mensualité
2946,838,2023,40000,2020-09-18,solde
2947,838,2023,40000,2023-11-23,mensualité
2948,838,2023,30000,2021-08-26,mensualité
2949,839,2021,50000,2023-09-04,solde
2950,839,2021,25000,2021-06-10,solde
2951,839,2021,50000,2023-07-21,inscription
2952,839,2021,25000,2024-09-08,mensualité
2953,839,2021,25000,2022-08-06,mensualité
2954,840,2022,50000,2025-05-25,solde
2955,840,2022,40000,2020-11-30,solde
2956,841,2024,40000,2023-03-16,solde
2957,841,2024,40000,2024-09-19,mensualité
2958,841,2024,30000,2024-02-23,mensualité
2959,841,2024,30000,2022-06-06,solde
2960,842,2023,30000,2021-09-22,solde
2961,842,2023,40000,2020-10-08,inscription
2962,842,2023,30000,2024-09-12,inscription
2963,842,2023,25000,2023-07-17,mensualité
2964,843,2023,30000,2021-06-25,inscription
2965,843,2023,30000,2022-09-02,inscription
2966,843,2023,30000,2020-10-16,solde
2967,843,2023,25000,2022-10-20,mensualité
2968,843,2023,50000,2025-05-27,mensualité
2969,844,2020,25000,2021-09-29,mensualité
2970,844,2020,30000,2022-04-18,mensualité
2971,844,2020,25000,2020-09-01,inscription
2972,844,2020,50000,2024-10-06,mensualité
2973,845,2024,40000,2022-01-24,mensualité
2974,845,2024,40000,2024-09-21,solde
2975,845,2024,25000,2022-10-05,mensualité
2976,845,2024,30000,2023-07-14,solde
2977,846,2024,30000,2021-01-09,solde
2978,846,2024,50000,2021-09-16,inscription
2979,846,2024,50000,2023-10-20,solde
2980,846,2024,50000,2021-11-30,mensualité
2981,847,2020,30000,2023-11-11,inscription
2982,847,2020,30000,2024-03-08,solde
2983,848,2022,25000,2024-04-13,mensualité
2984,848,2022,30000,2023-03-11,mensualité
2985,848,2022,50000,2020-11-17,inscription
2986,849,2020,25000,2020-12-18,solde
2987,849,2020,40000,2021-07-26,solde
2988,850,2022,30000,2024-05-27,solde
2989,850,2022,40000,2020-11-24,mensualité
2990,850,2022,25000,2025-01-12,mensualité
2991,850,2022,30000,2022-11-06,solde
